pl_name,pl_orbper,pl_insol,pl_eqt,pl_rade,pl_bmasse,pl_orbeccen,st_teff,st_met,is_habitable,esi_score,hz_flux_ratio,in_habitable_zone,density_proxy,temp_delta_earth,stellar_class,star_G,star_Hot,star_K,star_M,esi_computed
OGLE-2015-BLG-1670L b,43.0949530512,33.96986,543.7239999999999,4.42,17.9,0.0986,5345.8,-0.006,0,,33.96986,0,0.20729375707172806,288.72399999999993,G,True,False,False,False,0.389
TOI-5515 b,8.59225810839,86.6267,778.1,2.65362762,7.53,0.011122,5483.65,0.1172,0,,86.6267,0,0.40297215670561753,523.1,G,True,False,False,False,0.3428
K2-348 b,4.688418,133.083,908.0,3.26,10.7,0.0082,5077.0,0.13,0,0.20750537,133.083,0,0.3088381750307742,653.0,K,False,False,True,False,0.2878
TOI-640 b,5.003777,1150.12,1816.0,19.2794468,181.16219199,0.013,6460.0,0.072,0,0.047417827,1150.12,0,0.0252803953972149,1561.0,F,False,False,False,False,0.0978
Kepler-187 b,4.938864,902.239,1244.0,1.41,2.57,0.0,6105.0,-0.04,0,0.28419058,902.239,0,0.9168024925612358,989.0,F,False,False,False,False,0.2487
KMT-2019-BLG-0414L b,3.1354785752,464.34594,1093.766,12.9,1452.47581999,0.0,5468.8,-0.0073999999999999,0,,464.34594,0,0.6766121315150913,838.7660000000001,G,True,False,False,False,0.1112
HIP 66074 b,310.9,0.2381,192.69,12.9,1589.142035,0.948,4300.0,0.12,0,,0.2381,0,0.740275855049334,62.31,K,False,False,True,False,0.2918
HD 147018 b,44.236,12.4842,519.98,13.4,674.0,0.4686,5441.0,0.1,0,0.13587499,12.4842,0,0.28012089252999867,264.98,G,True,False,False,False,0.2486
HD 160691 c,3947.0,0.1092,157.21,12.9,1398.4449908,0.039,5773.0,0.28,0,0.093383921,0.1092,0,0.6514427524434139,97.78999999999999,G,True,False,False,False,0.2569
HD 216520 b,35.45,9.0089,482.1,3.18,10.26,0.09,5103.0,-0.16,0,0.32402614,9.0089,0,0.3190553275522746,227.10000000000002,K,False,False,True,False,0.5024
Kepler-573 b,22.18329658,46.44,646.0,2.79,8.2,0.0,5746.0,0.02,0,0.24371943,46.44,0,0.3775732712013492,391.0,G,True,False,False,False,0.3934
Kepler-520 c,5.21104261,351.69,1107.0,1.07,1.24,0.0,6112.0,-0.03,0,0.29408311,351.69,0,1.0122093673446564,852.0,F,False,False,False,False,0.3113
Kepler-975 b,1.970342457,328.698,1599.0,1.48,2.79,0.0,4897.0,0.07,0,0.28391402,328.698,0,0.8606351055218843,1344.0,K,False,False,True,False,0.2317
Kepler-476 b,14.00640607,100.09,807.0,3.08,9.69,0.0,5837.0,0.04,0,0.21887783,100.09,0,0.3316436051720248,552.0,G,True,False,False,False,0.3194
Kepler-1073 c,4.02582254,357.082,1169.0,1.64,3.33,0.0,5792.0,0.0,0,0.27584476,357.082,0,0.7549404390534092,914.0,G,True,False,False,False,0.2708
Kepler-684 b,6.770302008,102.87,812.0,3.36,11.2,0.0,5493.0,-0.11,0,0.19898321,102.87,0,0.29525699168556313,557.0,G,True,False,False,False,0.3105
Kepler-351 b,37.054919,11.983,498.0,3.06,4.8,0.0,5643.0,-0.16,0,0.33038285,11.983,0,0.16752397058614124,243.0,G,True,False,False,False,0.5301
Kepler-1295 b,3.81371974,279.941,1029.0,1.55,3.02,0.0,5486.0,0.04,0,0.28245814,279.941,0,0.8109831828404551,774.0,G,True,False,False,False,0.3014
KMT-2023-BLG-0466L b,10.0308959886,393.43044,942.966,13.1,1032.94232275,0.0,5363.0,0.0126,0,,393.43044,0,0.4594753160570457,687.966,G,True,False,False,False,0.1283
HD 158259 e,7.951,275.44719999999995,958.4,2.34,6.08,0.0455999999999999,5801.89,0.058,0,0.24309948,275.44719999999995,0,0.4745216228889252,703.4,G,True,False,False,False,0.2854
HATS-54 b,2.5441765,476.965,1429.0,11.37711541,239.32479047,0.0,5621.0,0.37,0,0.078381014,476.965,0,0.16251415592176127,1174.0,G,True,False,False,False,0.122
WASP-159 b,3.840401,1599.92,1850.0,15.46842,174.8065,0.0,6120.0,0.22,0,0.059401698,1599.92,0,0.04723019195891629,1595.0,F,False,False,False,False,0.0957
K2-26 b,14.5665,5.8,430.0,2.67,7.61,0.1026,3785.0,-0.13,0,0.42029148,5.8,0,0.39980744096811616,175.0,M,False,False,False,True,0.573
Kepler-670 b,2.816504852,528.223,1219.0,13.18,696.06030341,0.0,5709.0,0.07,0,0.069812712,528.223,0,0.30401893667816365,964.0,G,True,False,False,False,0.1139
Kepler-118 b,7.518496,79.753,784.0,1.96,4.5,0.0,5274.0,0.18,0,0.27338832,79.753,0,0.5976463888345843,529.0,K,False,False,True,False,0.3704
GJ 357 b,3.9306,12.6,518.0,1.2,1.83,0.1107999999999999,3505.0,-0.12,0,0.3898257,12.6,0,1.059027777777778,263.0,M,False,False,False,True,0.5968
BD-210397 b,1891.0,0.02,104.11,14.0,214.0,0.1,4051.0,0.12,0,,0.02,0,0.07798833819241982,150.89,K,False,False,True,False,0.2352
LHS 1903 d,12.566287,6.35,442.0,2.5,5.96,0.112,3664.0,-0.11,0,,6.35,0,0.38144,187.0,M,False,False,False,True,0.5805
CoRoT-24 b,5.1134,79.826,1070.0,3.7,5.7,0.0,4950.0,0.3,0,0.19965114,79.826,0,0.11253035358221625,815.0,K,False,False,True,False,0.2939
HIP 948 b,24955.45756,0.0008,46.4,12.1,6547.2651842,0.23,4497.0,-0.0519999999999999,0,0.074019432,0.0008,0,3.695760509629643,208.6,K,False,False,True,False,0.0722
KMT-2023-BLG-1743L b,4.3164433842,594.1636,1436.2,12.1,6356.56814,0.0,5091.2,0.048,0,,594.1636,0,3.5881169996404303,1181.2,K,False,False,True,False,0.0763
Kepler-1062 b,9.30412078,33.76,583.0,1.76,3.75,0.0,4597.0,0.11,0,0.30222779,33.76,0,0.6878492439894817,328.0,K,False,False,True,False,0.476
K2-167 b,9.978541,317.0,1220.0,2.36509493,6.5,0.48,6310.0,-0.456,0,0.24608562,317.0,0,0.4913236000097536,965.0,F,False,False,False,False,0.2436
Kepler-495 b,3.413036221,310.021,1200.0,5.23,23.8,0.0,5346.0,-0.07,0,0.14886826,310.021,0,0.16636880243269214,945.0,G,True,False,False,False,0.2006
Kepler-574 b,7.65880414,120.47,858.0,2.39,6.3,0.0,5612.0,-0.01,0,0.24695489,120.47,0,0.46147358477588385,603.0,G,True,False,False,False,0.3244
Kepler-1151 b,65.6478424,4.86,485.0,2.22,5.56,0.0,5470.0,-0.11,0,0.47829647,4.86,0,0.5081780100041603,230.0,G,True,False,False,False,0.5758
TOI-3819 b,3.2443141,1186.0,1633.0,13.13692538,352.78953177,0.0,5859.0,0.273,0,,1186.0,0,0.15560892081662683,1378.0,G,True,False,False,False,0.0976
Kepler-1162 b,32.5637069,12.245,490.0,2.21,5.52,0.0,5390.0,-0.03,0,0.33669175,12.245,0,0.511401805155727,235.0,G,True,False,False,False,0.5338
GJ 414 A c,749.83,0.0607,124.7,8.4,53.83,0.105,4120.0,0.24,0,0.16259566,0.0607,0,0.0908210506424792,130.3,K,False,False,True,False,0.3512
Kepler-401 b,14.383035,254.25,889.0,1.71,3.57,0.0,6117.0,0.0,0,0.27428308,254.25,0,0.7139698704714662,634.0,F,False,False,False,False,0.3226
Kepler-37 e,51.196,7.6252,401.0,0.37,8.1,0.0,5288.0,-0.25,0,0.36453838,7.6252,0,159.91155509051785,146.0,K,False,False,True,False,0.5737
HD 28185 c,9090.0,0.0134,94.85,12.8,1906.970442,0.15,5602.0,0.19,0,0.079655077,0.0134,0,0.909314366340637,160.15,G,True,False,False,False,0.1623
HD 10180 c,5.75969,362.4092,1185.4,12.772,2741.58783878,0.073,5911.0,0.08,0,0.18862804,362.4092,0,1.3159077217341077,930.4000000000001,G,True,False,False,False,0.0997
HAT-P-19 b,4.00878322,154.0,981.2,11.29865255,88.03846874,0.07,4962.0,0.166,0,0.076422341,154.0,0,0.06103690718160027,726.2,K,False,False,True,False,0.1917
TOI-1634 b,0.98934551,121.0,900.0,1.759,4.9,0.0,3550.0,0.23,0,0.27590739,121.0,0,0.9003234492653119,645.0,M,False,False,False,True,0.33
HD 19994 b,466.2,2.2324,350.1,13.6,435.41,0.063,6188.0,0.27,0,0.33283199,2.2324,0,0.17309386449216368,95.10000000000002,F,False,False,False,False,0.3557
Kepler-82 b,26.44,19.558,562.0,4.07,12.15,0.0033,5401.0,0.2107,0,0.2230716,19.558,0,0.18021587726204108,307.0,G,True,False,False,False,0.4234
Kepler-446 c,3.036179,6.705,520.0,1.11,1.41,0.0,3359.0,-0.3,0,0.46695904,6.705,0,1.0309798476343397,265.0,M,False,False,False,True,0.6421
KOI-1257 b,86.647661,7.28,511.0,10.54,460.83,0.772,5520.0,0.27,0,0.16648132,7.28,0,0.39356721286937313,256.0,G,True,False,False,False,0.2798
Kepler-138 e,38.23,1.73,292.0,0.797,0.43,0.112,3841.0,-0.18,0,,1.73,0,0.8493632993946391,37.0,M,False,False,False,True,0.8571
TOI-5789 c,12.927748,8.7194,718.0,2.86,5.0,0.067,5185.0,-0.12,0,,8.7194,0,0.21373315910946117,463.0,K,False,False,True,False,0.4536
HD 222582 b,572.38,0.7253,256.39,12.6,2660.2371,0.73,5790.0,0.01,0,0.39684947,0.7253,1,1.3298685347154735,1.3899999999999864,G,True,False,False,False,0.324
Kepler-1650 b,1.53818001,54.562,602.0,0.96,0.84,0.01,3410.0,-0.11,0,0.32147892,54.562,0,0.9494357638888891,347.0,M,False,False,False,True,0.51
Kepler-210 c,7.972513,25.44,497.0,3.62,12.8,0.0,4559.0,0.2772,0,0.22360437,25.44,0,0.26982628752250726,242.0,K,False,False,True,False,0.4391
TOI-1269 b,4.2529913,231.2034,1004.9,2.40144286,6.4,0.0,5499.0,-0.049,0,,231.2034,0,0.4621289775081402,749.9,G,True,False,False,False,0.2802
Kepler-1551 b,24.4973698,60.421,722.0,2.66,7.56,0.0,6136.0,0.01,0,0.2462904,60.421,0,0.40167692678471,467.0,F,False,False,False,False,0.3677
K2-159 b,12.42205,49.2934,684.0,2.26,5.73,0.0,5425.0,-0.07,0,0.26785447,49.2934,0,0.49639717873139955,429.0,G,True,False,False,False,0.4008
Kepler-1352 b,1.877882748,1892.586,1701.0,0.89,0.64,0.0,6118.0,0.0,0,0.29228581,1892.586,0,0.907841337704211,1446.0,F,False,False,False,False,0.2038
TOI-2236 b,3.5315902,1356.0,1688.0,14.36991326,502.16888306,0.0,6248.0,0.119,0,0.063579769,1356.0,0,0.16923389816602077,1433.0,F,False,False,False,False,0.0896
HD 132563 b,1544.0,0.3447,213.27,13.6,473.547,0.22,6289.0,-0.06,0,0.30266721,0.3447,1,0.18825493270405053,41.72999999999999,F,False,False,False,False,0.3654
Kepler-1439 b,8.07392849,9.081,420.0,1.46,2.73,0.0,3578.0,-0.03,0,0.43284268,9.081,0,0.8772110216263044,165.0,M,False,False,False,True,0.6443
Kepler-1202 b,28.6851324,23.876,547.0,2.94,8.96,0.0,5834.0,0.06,0,0.26452083,23.876,0,0.3525867749108066,292.0,G,True,False,False,False,0.446
HIP 113103 b,7.610303,55.7356,721.0,1.829,4.0,0.17,4930.0,-0.1,0,,55.7356,0,0.6537607977488938,466.0,K,False,False,True,False,0.4059
MOA-2011-BLG-322L b,29.344116224000004,259.259,955.2,12.4,3690.0,0.0,5631.2,0.118,0,,259.259,0,1.935357994025041,700.2,G,True,False,False,False,0.1117
HAT-P-44 c,872.2,0.2084,187.92,13.0,1271.3,0.494,5295.0,0.33,0,0.2547235,0.2084,0,0.578652708238507,67.08000000000001,K,False,False,True,False,0.2947
GJ 9827 c,3.648103,73.0,715.94,1.13,1.86,0.0,4236.0,-0.29,0,0.30741211,73.0,0,1.289073301836514,460.94000000000005,K,False,False,True,False,0.438
K2-149 b,11.332,7.0,472.41,1.64,3.33,0.066,3745.0,0.11,0,0.44058799,7.0,0,0.7549404390534092,217.41000000000003,M,False,False,False,True,0.6083
Kepler-139 d,7.305699922,172.3,972.0,1.695,2.0,0.0,5622.0,0.35,0,,172.3,0,0.41069639246085654,717.0,G,True,False,False,False,0.3365
Kepler-1474 b,36.4333452,21.392,561.0,2.16,5.31,0.0,5870.0,0.04,0,0.29928126,21.392,0,0.5269061499771375,306.0,G,True,False,False,False,0.4806
HD 14067 b,2744.0,2.9812,360.28,12.2,4862.7746271,0.65,4815.0,-0.1,0,0.26773321,2.9812,0,2.6779634788264217,105.27999999999997,K,False,False,True,False,0.251
Kepler-128 c,22.8,130.979,843.0,1.521,3.38,0.037,6072.0,-0.03,0,0.29499865,130.979,0,0.9605700868196866,588.0,F,False,False,False,False,0.3559
Kepler-1639 b,9.878482,187.848,1003.0,2.58,7.18,0.0,6150.0,-0.03,0,0.2351563,187.848,0,0.41808571246230813,748.0,F,False,False,False,False,0.2808
TOI-2580 b,3.39775,1730.0,2410.0,17.37392009,200.23189641,0.08,6120.0,0.26,0,,1730.0,0,0.03818034088497673,2155.0,F,False,False,False,False,0.0784
Kepler-485 b,3.243259796,622.014,1243.0,14.41,143.00455663,0.0,5958.0,0.04,0,0.064284056,622.014,0,0.04779230021938029,988.0,G,True,False,False,False,0.1365
Kepler-1000 b,120.0181272,18.0,473.0,4.76,20.3,0.0,6453.0,0.35,0,0.21606552,18.0,0,0.18822407855875917,218.0,F,False,False,False,False,0.4294
HAT-P-7 b,2.20474,4353.408,2733.0,16.92559,584.8072,0.0,6389.0,0.26,0,0.0543544,4353.408,0,0.12060942903974982,2478.0,F,False,False,False,False,0.0578
Kepler-33 b,5.66793,744.011,1336.0,1.74,3.68,0.0,5904.0,0.025,0,0.26941673,744.011,0,0.6985541447799024,1081.0,G,True,False,False,False,0.2317
2MASS J02192210-3925225 b,4032.544604,0.0,6.27,16.14096,4417.837,0.309,3064.0,-0.0539999999999999,0,0.056530008,0.0,0,1.0505617981036235,248.73,M,False,False,False,True,0.0
TOI-2084 b,6.0784247,12.8,527.0,2.47,6.66,0.1299999999999999,3551.0,-0.13,0,,12.8,0,0.4419604116283898,272.0,M,False,False,False,True,0.5001
Kepler-1602 b,11.17931605,124.507,1159.0,1.34,2.36,0.0,6296.0,0.02,0,0.29535876,124.507,0,0.980838733487829,904.0,F,False,False,False,False,0.3117
LHS 1140 c,3.77794,5.3,422.0,1.272,1.91,0.05,3096.0,-0.15,0,0.54575084,5.3,0,0.9280514065924169,167.0,M,False,False,False,True,0.6971
KMT-2021-BLG-1372L b,19.7589926126,283.40352,933.802,9.12,61.27,0.0676,5395.364,0.0364,0,,283.40352,0,0.08077247030800304,678.802,G,True,False,False,False,0.1988
K2-222 b,15.3889274,95.0,803.0,2.275,7.5,0.021,5942.0,-0.315,0,0.24963376,95.0,0,0.6369671869007699,548.0,G,True,False,False,False,0.3371
K2-72 e,24.158868,1.2,286.34,1.29,2.21,0.11,3360.47,-0.33,1,0.87098243,1.2,1,1.029492395032536,31.339999999999975,M,False,False,False,True,0.8833
HD 25171 b,1802.29,0.2141,190.04,13.9,290.81445,0.042,6125.0,-0.12,0,0.235601,0.2141,0,0.1082858179064119,64.96000000000001,F,False,False,False,False,0.3602
K2-195 b,15.852975,66.6667,720.0,3.13,9.96,0.0,5713.0,-0.1,0,0.22300279,66.6667,0,0.32480770715206686,465.0,G,True,False,False,False,0.35
TOI-2458 b,3.73659,865.0,1509.4,2.83,13.31,0.087,6005.0,-0.1,0,,865.0,0,0.5872442173100093,1254.4,F,False,False,False,False,0.1784
K2-146 b,2.6446,20.7,534.0,2.05,5.77,0.129,3385.0,-0.02,0,0.30411219,20.7,0,0.6697523251258689,279.0,M,False,False,False,True,0.49
Kepler-644 b,3.173917103,2381.77,1655.0,3.15,10.1,0.0,6747.0,0.08,0,0.20416465,2381.77,0,0.32313924982103365,1400.0,F,False,False,False,False,0.1588
Kepler-120 c,12.794585,16.625,455.0,1.53,2.96,0.0,4096.0,-0.12,0,0.3268718,16.625,0,0.8264515882249635,200.0,K,False,False,True,False,0.5859
K2-172 b,14.316941,89.58239999999999,767.8,1.66608079,3.42,0.0,5569.0,-0.06,0,0.29996459,89.58239999999999,0,0.7394995858853418,512.8,G,True,False,False,False,0.3848
TIC 365102760 b,4.21285367,1316.4951,1676.12,6.21,19.2,0.406,4900.0,0.09,0,,1316.4951,0,0.08017268494826864,1421.12,K,False,False,True,False,0.1471
Kepler-1153 b,1.755835327,761.808,1343.0,1.73,3.64,0.0,5470.0,0.03,0,0.27024236,761.808,0,0.7030125439455267,1088.0,G,True,False,False,False,0.2308
TOI-5292 A b,2.02191,102.0,809.0,12.64373023,412.85910069,0.034,3919.0,0.33,0,,102.0,0,0.20425664732121532,554.0,K,False,False,True,False,0.1782
Kepler-1738 b,7.674630165,198.67,957.0,2.82472883,8.37,0.0,6063.0,-0.02,0,0.22435258,198.67,0,0.3713600405248851,702.0,F,False,False,False,False,0.2803
WASP-7 b,4.9546416,612.686,1487.0,14.90797,305.1168,0.034,6400.0,0.0,0,0.061925235,612.686,0,0.09208960084146886,1232.0,F,False,False,False,False,0.1108
K2-283 b,1.921036,353.6521,1186.0,3.52,12.2,0.0037199999999999,5060.0,0.28,0,0.19390815,353.6521,0,0.27972535922238917,931.0,K,False,False,True,False,0.2224
Kepler-226 d,8.109044,103.645,800.0,1.22,1.98,0.0,5571.0,0.09,0,0.30332731,103.645,0,1.0903996369740199,545.0,G,True,False,False,False,0.3972
Kepler-327 b,2.549575,73.056,682.0,1.11,1.41,0.0,3799.0,-0.2,0,0.31322322,73.056,0,1.0309798476343397,427.0,M,False,False,False,True,0.4599
TOI-1347 b,0.84742346,1876.1315,1400.0,1.8,11.1,0.0,5464.0,0.04,0,,1876.1315,0,1.9032921810699586,1145.0,G,True,False,False,False,0.1824
OGLE-2023-BLG-0836L b,3.1354785752,464.34594,1093.766,12.9,1385.73185452,0.0,5468.8,-0.0073999999999999,0,,464.34594,0,0.6455205456030193,838.7660000000001,G,True,False,False,False,0.1119
HD 10975 b,283.8,68.2992,799.92,14.3,143.02278315,0.442,4840.0,-0.21,0,0.07663476,68.2992,0,0.04890993802764305,544.92,K,False,False,True,False,0.2123
TOI-1173 b,7.06466,132.0,868.0,9.19,27.4,0.023,5350.0,0.139,0,,132.0,0,0.03530238351296026,613.0,G,True,False,False,False,0.2459
HIP 41378 c,31.70838,57.55,765.87,2.505,6.53,0.0678,6371.0,0.046,0,0.24993906,57.55,0,0.41542247674642074,510.87,F,False,False,False,False,0.3654
Kepler-109 b,6.4816307,442.0,1276.0,2.49,4.9,0.11,5950.0,-0.02,0,0.23959834,442.0,0,0.3173935075150037,1021.0,G,True,False,False,False,0.2374
KMT-2021-BLG-2010L b,10.1756636532,655.0362,1173.6,13.8,340.07639549,0.0,5822.8,0.064,0,,655.0362,0,0.12940147586900203,918.5999999999999,G,True,False,False,False,0.1254
K2-28 b,2.260455,30.1,568.0,2.32,5.99,0.0,3214.0,0.26,0,0.28915405,30.1,0,0.4796924330640864,313.0,M,False,False,False,True,0.456
TOI-500 c,6.6356,321.447,858.8,2.09,5.03,0.072,4440.0,0.12,0,0.27535223,321.447,0,0.5509714897995243,603.8,K,False,False,True,False,0.3073
K2-6 b,30.94191,28.6,615.0,2.5,6.8,0.0,5850.0,-0.14,0,0.28918106,28.6,0,0.4352,360.0,G,True,False,False,False,0.4323
Kepler-952 b,130.3546919,5.046,369.0,7.65,45.4,0.0,5730.0,0.06,0,0.28989165,5.046,0,0.10140784352814415,114.0,G,True,False,False,False,0.463
MOA-2019-BLG-008L b,4.316443384200001,630.516,1449.2,12.2,5720.911326,0.0,5092.6,0.048,0,,630.516,0,3.1505452692075555,1194.2,K,False,False,True,False,0.0766
KMT-2019-BLG-0297L b,4.3164433842,677.923,1178.8,12.1,6038.739733,0.0,5611.0,0.048,0,,677.923,0,3.408711149658409,923.8,G,True,False,False,False,0.0853
WASP-26 b,2.7566,1225.5264,1650.0,13.56289,270.1555,0.0,6034.0,0.16,0,0.067018149,1225.5264,0,0.10828220605810368,1395.0,F,False,False,False,False,0.1001
Kepler-334 c,12.758005,97.21,822.0,1.43,2.63,0.0,5828.0,-0.012,0,0.29557047,97.21,0,0.8993891335326125,567.0,G,True,False,False,False,0.3808
Kepler-194 d,52.814973,12.863,562.0,2.4,6.35,0.0,6089.0,-0.03,0,0.31830483,12.863,0,0.4593460648148149,307.0,F,False,False,False,False,0.4881
Kepler-272 c,6.057342,310.76,947.0,1.79,97.8,0.0,5297.0,0.04,0,0.26924833,310.76,0,17.052174248113317,692.0,K,False,False,True,False,0.2017
WASP-87 b,1.682795,4170.0965,2049.54,15.524465,692.8694,0.0,6450.0,0.2056,0,0.058832186,4170.0965,0,0.1851831442662159,1794.54,F,False,False,False,False,0.0685
K2-160 b,3.705871,312.26046,1045.244,3.17824034,10.2,0.006,5649.0,0.07,0,0.20607901,312.26046,0,0.3177166427348178,790.2439999999999,G,True,False,False,False,0.2486
Kepler-92 d,49.3568,46.844,637.0,2.067,11.8666806,0.07,5904.34,0.1381,0,0.27887298,46.844,0,1.3437170360046964,382.0,G,True,False,False,False,0.3841
Kepler-945 b,31.0033814,31.702,616.0,2.63,7.41,0.0,5718.0,-0.01,0,0.27308294,31.702,0,0.4073342818743337,361.0,G,True,False,False,False,0.4227
Kepler-723 b,4.082275068,251.48,1016.0,12.19,5938.540884,0.0,5539.0,0.0,0,0.076335279,251.48,0,3.2784505230752643,761.0,G,True,False,False,False,0.1016
K2-90 b,13.733314,10.2,502.0,2.6,7.27,0.07,4484.0,-0.225,0,0.32324264,10.2,0,0.4136322257624032,247.0,K,False,False,True,False,0.5145
WASP-77 A b,1.360029395,1440.0,1674.0,13.56,529.31142902,0.01353,5617.0,-0.1,0,0.065956247,1440.0,0,0.21229130311212374,1419.0,G,True,False,False,False,0.0893
GJ 1061 b,3.2073,3.8,388.11,1.04,1.11,0.05,2953.0,-0.08,0,0.57162191,3.8,0,0.9867859581247155,133.11,M,False,False,False,True,0.7792
Kepler-102 b,5.286965,90.0,857.0,0.46,1.1,0.1,4909.0,0.11,0,0.2638772,90.0,0,11.301060244924797,602.0,K,False,False,True,False,0.396
HIP 9618 b,20.772858,40.3,640.88,3.82838127,8.3,0.0,5649.0,-0.018,0,,40.3,0,0.14792192295365453,385.88,G,True,False,False,False,0.3923
HD 202696 c,946.6,4.2662,402.69,13.44,592.43512,0.028,5040.0,0.02,0,0.24964853,4.2662,0,0.2440298706753287,147.69,K,False,False,True,False,0.3085
Kepler-1764 b,70.46829987,16.17,511.0,4.55527871,18.8,0.0,6461.0,-0.14,0,0.21377608,16.17,0,0.19889001811994217,256.0,F,False,False,False,False,0.4232
TOI-1722 b,9.60523206943,136.86,952.0,4.38298108,17.6,0.1173999999999999,5999.55,-0.02404,0,,136.86,0,0.20902771833393038,697.0,G,True,False,False,False,0.2583
TOI-4930 b,6.78130241498,310.079,1169.0,6.93277225,38.4,0.0648,5624.72,-0.0165999999999999,0,,310.079,0,0.11524190383909579,914.0,G,True,False,False,False,0.188
Kepler-634 b,5.16950177,808.844,1309.0,1.89,4.23,0.0,6075.0,-0.18,0,0.26160829,808.844,0,0.6265488754780769,1054.0,F,False,False,False,False,0.2284
EPIC 211822797 b,21.1701963,3.5,431.0,1.92,4.35,0.06,4057.0,0.2,0,0.4812532,3.5,0,0.6145901150173612,176.0,K,False,False,True,False,0.6436
Kepler-681 b,26.39435646,14.151,489.0,3.08,9.69,0.0,5021.0,-0.04,0,0.29431338,14.151,0,0.3316436051720248,234.0,K,False,False,True,False,0.4854
Kepler-68 b,5.39875259,441.0,1275.0,2.357,8.03,0.09,5847.0,0.11,0,0.24036868,441.0,0,0.6132489280032807,1020.0,G,True,False,False,False,0.2249
Kepler-53 c,38.5583038,23.176,550.0,3.17,36.0,0.0,5858.0,0.0,0,0.25830013,23.176,0,1.1301203989463133,295.0,G,True,False,False,False,0.372
Kepler-1652 b,38.09722,0.81,268.0,1.6,3.19,0.0,3638.0,-0.3,1,0.82521244,0.81,1,0.7788085937499998,13.0,M,False,False,False,True,0.8639
Kepler-352 b,10.05537,50.389,694.0,0.86,0.566,0.0,5212.0,-0.11,0,0.3180121,50.389,0,0.8898587545750688,439.0,K,False,False,True,False,0.4612
HD 18742 b,766.0,4.1964,399.93,13.1,1080.622,0.04,4940.0,-0.04,0,0.25321968,4.1964,0,0.4806842783499423,144.93,K,False,False,True,False,0.2861
Kepler-731 b,3.855603551,456.703,1212.0,13.88,269.30160083,0.0,5849.0,0.04,0,0.067302355,456.703,0,0.1007095224642664,957.0,G,True,False,False,False,0.1311
KOI-7368 b,6.8430344,99.24,805.0,2.22,5.56,0.0,5241.0,0.0578,0,0.25631326,99.24,0,0.5081780100041603,550.0,K,False,False,True,False,0.3478
EPIC 201833600 c,3.96151,86.53048000000001,756.906,1.0,0.972,0.001424,4326.0,-0.1132,0,0.31092275,86.53048000000001,0,0.972,501.90599999999995,K,False,False,True,False,0.441
TOI-2088 b,124.72997,1.7338,300.33,3.6831179,37.0,0.0,5081.0,0.339,0,,1.7338,0,0.7405508083562078,45.329999999999984,K,False,False,True,False,0.5789
GJ 238 b,1.7446999,229.4579,758.0,0.566,0.126,0.055,3485.0,0.15,0,,229.4579,0,0.6948983037289745,503.0,M,False,False,False,True,0.3235
Kepler-1192 b,25.2034787,34.742,600.0,2.36,6.17,0.0,5438.0,-0.16,0,0.28521165,34.742,0,0.46940656055390284,345.0,G,True,False,False,False,0.4366
Kepler-214 b,15.660544,196.402,758.0,2.61,7.32,0.0,6169.0,-0.02,0,0.23236127,196.402,0,0.41170823991858985,503.0,F,False,False,False,False,0.3248
Kepler-1354 b,76.613377,18.86,466.0,2.97,9.11,0.0,6168.0,0.03,0,0.28344483,18.86,0,0.34773549947738513,211.0,F,False,False,False,False,0.4892
Kepler-1897 b,24.22030067,15.43,505.0,2.81407954,8.32,0.0,5165.0,0.02,0,0.28698456,15.43,0,0.3733483363613331,250.0,K,False,False,True,False,0.486
TOI-178 f,15.23335,0.6071,521.0,2.417,5.63,0.00045,4316.0,-0.23,0,0.3389482,0.6071,1,0.39872956931933873,266.0,K,False,False,True,False,0.5939
Kepler-452 b,384.843,1.1,265.0,1.63,3.29,0.0,5757.0,0.21,1,0.82762931,1.1,1,0.7596841838140166,10.0,G,True,False,False,False,0.8687
CI Tau c,25.2,19.2542,610.62,13.0,1144.1822652,0.58,3807.0,0.2722,0,,19.2542,0,0.5207930201183433,355.62,M,False,False,False,True,0.2069
